clip_id,video_id,p1,p2,p3,p4,labels
7684.0,388.0,0.37993481755256653,0.33637556433677673,0.10776755213737488,0.17592209577560425,1.0
3230.0,164.0,0.5319076180458069,0.24149808287620544,0.1809931844472885,0.04560108855366707,0.0
2790.0,142.0,0.32110393047332764,0.19756004214286804,0.2114395797252655,0.2698965072631836,0.0
12753.0,548.0,0.11835996061563492,0.3025880455970764,0.5059841275215149,0.07306784391403198,2.0
6489.0,328.0,0.1228664293885231,0.43854278326034546,0.3849656879901886,0.05362507328391075,1.0
12543.0,544.0,0.36882492899894714,0.13023218512535095,0.35164597630500793,0.14929687976837158,2.0
8221.0,415.0,0.1466323733329773,0.22589834034442902,0.2956414222717285,0.331827849149704,1.0
1154.0,60.0,0.21003423631191254,0.4869300127029419,0.23508308827877045,0.0679527074098587,0.0
2479.0,126.0,0.2464795559644699,0.4675951898097992,0.25188612937927246,0.03403913229703903,0.0
8499.0,429.0,0.32861387729644775,0.15119613707065582,0.04705849289894104,0.4731314778327942,1.0
6051.0,306.0,0.3284788131713867,0.20425347983837128,0.23430080711841583,0.23296688497066498,1.0
2627.0,134.0,0.26573339104652405,0.38412487506866455,0.18231847882270813,0.16782329976558685,0.0
14601.0,578.0,0.16504409909248352,0.15422937273979187,0.12014391273260117,0.5605825781822205,3.0
17196.0,607.0,0.10373340547084808,0.18156087398529053,0.18904565274715424,0.5256600975990295,3.0
9497.0,480.0,0.19657939672470093,0.2898465692996979,0.24460439383983612,0.2689696252346039,1.0
3457.0,175.0,0.19278831779956818,0.3114677369594574,0.1009749174118042,0.3947690725326538,0.0
1691.0,87.0,0.17328380048274994,0.2878008484840393,0.27294033765792847,0.2659750282764435,0.0
11219.0,517.0,0.020418742671608925,0.12329186499118805,0.6791021227836609,0.17718733847141266,2.0
5263.0,267.0,0.36083632707595825,0.39455077052116394,0.07651745527982712,0.1680954098701477,1.0
15445.0,586.0,0.048258230090141296,0.14743973314762115,0.17301055788993835,0.6312914490699768,3.0
7305.0,369.0,0.14379052817821503,0.21623821556568146,0.4121394753456116,0.22783181071281433,1.0
3675.0,186.0,0.32202959060668945,0.564631462097168,0.09226428717374802,0.02107466384768486,0.0
10213.0,497.0,0.2324269562959671,0.23958921432495117,0.20926302671432495,0.31872081756591797,2.0
12035.0,534.0,0.34911614656448364,0.3990015685558319,0.22847723960876465,0.023405078798532486,2.0
17945.0,614.0,0.11566396802663803,0.2172803431749344,0.10626152157783508,0.5607941746711731,3.0
14490.0,577.0,0.09193935990333557,0.2006460726261139,0.2384263426065445,0.46898818016052246,3.0
12279.0,538.0,0.2520918846130371,0.4964102804660797,0.19193802773952484,0.05955978482961655,2.0
3844.0,195.0,0.341094434261322,0.33936798572540283,0.09242867678403854,0.22710885107517242,0.0
1331.0,69.0,0.5415018200874329,0.2866688072681427,0.1587340533733368,0.013095301575958729,0.0
17669.0,611.0,0.1009296402335167,0.11575603485107422,0.15379869937896729,0.6295156478881836,3.0
10849.0,510.0,0.36720162630081177,0.3615877032279968,0.21996380388736725,0.05124681815505028,2.0
15518.0,587.0,0.3693867623806,0.2985629439353943,0.05959777534008026,0.2724524140357971,3.0
18224.0,617.0,0.05874267593026161,0.07122038304805756,0.270863801240921,0.5991731286048889,3.0
10140.0,496.0,0.19495458900928497,0.10316859185695648,0.573270320892334,0.12860652804374695,2.0
10671.0,506.0,0.10500283539295197,0.3469025492668152,0.37572166323661804,0.1723729521036148,2.0
7127.0,360.0,0.20140299201011658,0.2760429084300995,0.2179752141237259,0.30457884073257446,1.0
15611.0,590.0,0.10690536350011826,0.22867292165756226,0.15240545570850372,0.5120162963867188,3.0
13608.0,565.0,0.011297200806438923,0.0880705714225769,0.33492928743362427,0.5657029747962952,2.0
10192.0,497.0,0.2607766091823578,0.25897204875946045,0.18873365223407745,0.2915176749229431,2.0
14148.0,573.0,0.2876126170158386,0.19473978877067566,0.07932254672050476,0.43832501769065857,3.0
17567.0,610.0,0.180140882730484,0.18355122208595276,0.10855945944786072,0.5277484655380249,3.0
12436.0,542.0,0.12775887548923492,0.30041205883026123,0.4335903823375702,0.13823866844177246,2.0
4043.0,205.0,0.4517836272716522,0.19215098023414612,0.32562899589538574,0.03043636865913868,0.0
3372.0,171.0,0.4926353096961975,0.17571473121643066,0.2071627825498581,0.12448719888925552,0.0
3669.0,186.0,0.2792071998119354,0.36732885241508484,0.1379082053899765,0.21555571258068085,0.0
13810.0,569.0,0.17765550315380096,0.1938917189836502,0.5759404301643372,0.052512310445308685,2.0
4621.0,233.0,0.34425538778305054,0.2738739252090454,0.1837896704673767,0.19808103144168854,0.0
13363.0,560.0,0.33902254700660706,0.14319145679473877,0.3195164203643799,0.1982695609331131,2.0
13399.0,561.0,0.3851797580718994,0.335723876953125,0.22351504862308502,0.05558134615421295,2.0
12705.0,547.0,0.07665599882602692,0.4137505292892456,0.4380541443824768,0.07153929769992828,2.0
6139.0,310.0,0.2584972083568573,0.3563235402107239,0.23439501225948334,0.1507842242717743,1.0
9567.0,484.0,0.2888587713241577,0.4958706498146057,0.14275388419628143,0.07251662760972977,1.0
8582.0,433.0,0.08412662148475647,0.31005457043647766,0.18518002331256866,0.4206387400627136,1.0
18097.0,616.0,0.12529057264328003,0.38777872920036316,0.2681991755962372,0.2187315970659256,3.0
2148.0,110.0,0.38544368743896484,0.3805282413959503,0.1368442326784134,0.09718385338783264,0.0
1900.0,97.0,0.224119171500206,0.5746681690216064,0.15647245943546295,0.044740136712789536,0.0
2165.0,111.0,0.07490451633930206,0.2097766399383545,0.34553366899490356,0.3697851300239563,0.0
2392.0,122.0,0.12118399143218994,0.4370354413986206,0.2482893466949463,0.19349125027656555,0.0
14061.0,572.0,0.044899433851242065,0.13396577537059784,0.12812283635139465,0.693011999130249,3.0
15509.0,587.0,0.3277241587638855,0.4525740146636963,0.0778178870677948,0.141883984208107,3.0
6789.0,343.0,0.1463632434606552,0.4253709316253662,0.3491353392601013,0.07913052290678024,1.0
6112.0,309.0,0.265474796295166,0.37196722626686096,0.21243859827518463,0.15011945366859436,1.0
10814.0,509.0,0.13037486374378204,0.11829657107591629,0.44415658712387085,0.30717194080352783,2.0
12474.0,542.0,0.13250042498111725,0.2711353003978729,0.38861793279647827,0.20774635672569275,2.0
3754.0,190.0,0.60569167137146,0.20456518232822418,0.040410760790109634,0.1493324339389801,0.0
2005.0,103.0,0.5725786685943604,0.2092575579881668,0.05343378335237503,0.16472995281219482,0.0
14099.0,573.0,0.04196467623114586,0.08411374688148499,0.057969626039266586,0.8159518837928772,3.0
10503.0,503.0,0.23610346019268036,0.2388388216495514,0.28439056873321533,0.24066714942455292,2.0
1740.0,89.0,0.15677891671657562,0.3227594792842865,0.19896848499774933,0.3214930593967438,0.0
17013.0,605.0,0.03962402418255806,0.18354429304599762,0.4339863955974579,0.34284526109695435,3.0
5467.0,277.0,0.3024003505706787,0.43035465478897095,0.13779059052467346,0.12945441901683807,1.0
8292.0,419.0,0.13537687063217163,0.5949875712394714,0.08461692929267883,0.1850186586380005,1.0
923.0,49.0,0.32397615909576416,0.3362412750720978,0.137091264128685,0.20269133150577545,0.0
1058.0,55.0,0.4852059781551361,0.3292592465877533,0.02162954770028591,0.16390515863895416,0.0
11461.0,522.0,0.0735391154885292,0.3397342264652252,0.5560309886932373,0.03069564327597618,2.0
1714.0,88.0,0.30890730023384094,0.22497035562992096,0.15189097821712494,0.3142313063144684,0.0
8913.0,451.0,0.15119357407093048,0.5527503490447998,0.24760177731513977,0.04845428466796875,1.0
12782.0,548.0,0.23068583011627197,0.38380613923072815,0.28935229778289795,0.09615576267242432,2.0
973.0,51.0,0.5828481912612915,0.2817573547363281,0.06768369674682617,0.06771068274974823,0.0
796.0,42.0,0.4885639548301697,0.1733216643333435,0.03483746945858002,0.3032768964767456,0.0
9366.0,474.0,0.1668476015329361,0.32236361503601074,0.19329380989074707,0.3174948990345001,1.0
14031.0,572.0,0.030484681949019432,0.1459781676530838,0.5157814621925354,0.3077557384967804,3.0
977.0,51.0,0.5845847725868225,0.2512589693069458,0.0804833322763443,0.0836729183793068,0.0
9719.0,487.0,0.05232897773385048,0.12043224275112152,0.32215848565101624,0.5050802826881409,2.0
13633.0,566.0,0.2730640769004822,0.4627959430217743,0.149103045463562,0.11503694206476212,2.0
1679.0,86.0,0.254666268825531,0.3381296694278717,0.296571284532547,0.11063279956579208,0.0
4297.0,217.0,0.09079037606716156,0.34421253204345703,0.15791797637939453,0.4070791006088257,0.0
16963.0,604.0,0.12246859818696976,0.07251793891191483,0.09231884777545929,0.7126945853233337,3.0
2455.0,125.0,0.21307821571826935,0.29787614941596985,0.07837454229593277,0.4106711149215698,0.0
13527.0,563.0,0.19988344609737396,0.15692400932312012,0.33229637145996094,0.3108961880207062,2.0
1652.0,85.0,0.4256787598133087,0.32142403721809387,0.12718240916728973,0.1257147639989853,0.0
6066.0,307.0,0.2720031142234802,0.24692758917808533,0.2639836072921753,0.21708565950393677,1.0
6761.0,341.0,0.33831700682640076,0.22311684489250183,0.33961591124534607,0.09895024448633194,1.0
16653.0,601.0,0.3440607786178589,0.20292672514915466,0.12991446256637573,0.32309797406196594,3.0
5914.0,299.0,0.30892428755760193,0.26670098304748535,0.2569373548030853,0.16743740439414978,1.0
8341.0,421.0,0.3732908070087433,0.48053956031799316,0.09818710386753082,0.047982458025217056,1.0
2719.0,138.0,0.43894070386886597,0.21262656152248383,0.05887225642800331,0.2895605266094208,0.0
12889.0,551.0,0.021278629079461098,0.16378377377986908,0.7525225281715393,0.06241503730416298,2.0
4177.0,211.0,0.4699752926826477,0.35807520151138306,0.0847250297665596,0.0872245505452156,0.0
7169.0,362.0,0.05050881579518318,0.34881842136383057,0.39434200525283813,0.20633074641227722,1.0
18242.0,617.0,0.05709534510970116,0.0961395651102066,0.06065979599952698,0.7861052751541138,3.0
15550.0,587.0,0.2721392512321472,0.2941785454750061,0.11742009222507477,0.3162620961666107,3.0
5107.0,259.0,0.10452187806367874,0.18157458305358887,0.36354735493659973,0.35035622119903564,1.0
1105.0,58.0,0.5136258602142334,0.37580570578575134,0.056212540715932846,0.054355915635824203,0.0
10540.0,504.0,0.1377580314874649,0.5113479495048523,0.27096644043922424,0.07992754876613617,2.0
7430.0,375.0,0.2181335985660553,0.2616364657878876,0.194669708609581,0.3255603015422821,1.0
2857.0,145.0,0.3280021548271179,0.4026554524898529,0.09400003403425217,0.17534239590168,0.0
10856.0,510.0,0.3727451264858246,0.33579978346824646,0.13542558252811432,0.15602953732013702,2.0
12763.0,548.0,0.07234541326761246,0.22591839730739594,0.6005056500434875,0.10123052448034286,2.0
9421.0,476.0,0.16009080410003662,0.46728599071502686,0.10219231247901917,0.27043086290359497,1.0
3431.0,174.0,0.25263044238090515,0.359248548746109,0.17046593129634857,0.21765510737895966,0.0
17723.0,612.0,0.018412217497825623,0.06810541450977325,0.26104751229286194,0.6524348258972168,3.0
7809.0,395.0,0.1109447330236435,0.3945712149143219,0.3384550213813782,0.15602894127368927,1.0
9704.0,487.0,0.054024480283260345,0.20441299676895142,0.4771977663040161,0.2643648386001587,2.0
1903.0,98.0,0.2924765646457672,0.20364929735660553,0.2923443019390106,0.21152985095977783,0.0
10775.0,508.0,0.11396153271198273,0.15161947906017303,0.3905763328075409,0.34384265542030334,2.0
17372.0,608.0,0.047242868691682816,0.08037685602903366,0.19941723346710205,0.6729630827903748,3.0
16795.0,603.0,0.19521743059158325,0.20326635241508484,0.27295488119125366,0.32856133580207825,3.0
2672.0,136.0,0.20634199678897858,0.25528576970100403,0.38986194133758545,0.14851027727127075,0.0
16430.0,599.0,0.22453846037387848,0.42681360244750977,0.12733890116214752,0.22130903601646423,3.0
17234.0,607.0,0.06157621741294861,0.12540654838085175,0.24320003390312195,0.5698171854019165,3.0
7373.0,372.0,0.15775136649608612,0.4898328483104706,0.13641272485256195,0.21600306034088135,1.0
12433.0,542.0,0.10577033460140228,0.3469523787498474,0.4592389166355133,0.08803834766149521,2.0
377.0,21.0,0.51515132188797,0.3460392355918884,0.08348804712295532,0.05532145872712135,0.0
13174.0,556.0,0.11310504376888275,0.254560261964798,0.3557300567626953,0.27660462260246277,2.0
3571.0,181.0,0.2673032879829407,0.4257103204727173,0.2669188380241394,0.040067560970783234,0.0
8255.0,417.0,0.2797490954399109,0.2849198281764984,0.1951035112142563,0.24022753536701202,1.0
358.0,20.0,0.6128255724906921,0.24534644186496735,0.04732469469308853,0.09450329095125198,0.0
2325.0,119.0,0.382289856672287,0.4082118272781372,0.10199893265962601,0.1074993833899498,0.0
1063.0,56.0,0.5692825317382812,0.2995467483997345,0.11731778830289841,0.013852959498763084,0.0
7682.0,387.0,0.033836718648672104,0.18078747391700745,0.6672908663749695,0.11808502674102783,1.0
13695.0,567.0,0.3561466932296753,0.3671894669532776,0.03827301412820816,0.23839081823825836,2.0
2250.0,115.0,0.4460162818431854,0.42992275953292847,0.03947480395436287,0.08458614349365234,0.0
4126.0,209.0,0.44580787420272827,0.3178284764289856,0.11101832240819931,0.12534525990486145,0.0
8487.0,429.0,0.2656492292881012,0.24322541058063507,0.057758305221796036,0.43336695432662964,1.0
17393.0,609.0,0.035124100744724274,0.09908836334943771,0.23324714601039886,0.6325403451919556,3.0
6290.0,318.0,0.2269870489835739,0.2804059088230133,0.11518465727567673,0.37742239236831665,1.0
9997.0,493.0,0.048719774931669235,0.08541235327720642,0.25114110112190247,0.6147267818450928,2.0
6394.0,323.0,0.05116850510239601,0.24276868999004364,0.5859085917472839,0.12015421688556671,1.0
13525.0,563.0,0.10682422667741776,0.26867538690567017,0.437941312789917,0.18655909597873688,2.0
