clip_id,video_id,p1,p2,p3,p4,labels
17700.0,612.0,0.12682707607746124,0.21753674745559692,0.3340121805667877,0.3216240406036377,3.0
4779.0,241.0,0.13861502707004547,0.24656420946121216,0.1998126059770584,0.41500815749168396,1.0
15669.0,590.0,0.36750295758247375,0.28359463810920715,0.16036686301231384,0.18853552639484406,3.0
1131.0,59.0,0.36829015612602234,0.36013251543045044,0.1513688862323761,0.12020851671695709,0.0
398.0,22.0,0.3139757513999939,0.29483091831207275,0.2974602282047272,0.0937330573797226,0.0
13771.0,568.0,0.19549861550331116,0.2406100630760193,0.40608930587768555,0.15780200064182281,2.0
10822.0,509.0,0.27943265438079834,0.3112518787384033,0.2089204341173172,0.20039501786231995,2.0
14437.0,576.0,0.24544647336006165,0.2098887711763382,0.20461077988147736,0.3400540053844452,3.0
15272.0,584.0,0.18243852257728577,0.24190066754817963,0.3307447135448456,0.24491603672504425,3.0
11708.0,527.0,0.20860755443572998,0.26149287819862366,0.28690212965011597,0.2429974526166916,2.0
9719.0,487.0,0.11721853911876678,0.1844724714756012,0.28186309337615967,0.41644585132598877,2.0
10233.0,498.0,0.237282395362854,0.27328410744667053,0.36715075373649597,0.12228277325630188,2.0
2298.0,117.0,0.26381999254226685,0.29272735118865967,0.15768477320671082,0.2857678532600403,0.0
9295.0,470.0,0.272937536239624,0.2799569368362427,0.18416224420070648,0.2629432678222656,1.0
1118.0,58.0,0.43584346771240234,0.2791025638580322,0.08692434430122375,0.1981295347213745,0.0
1923.0,99.0,0.4164893925189972,0.26953819394111633,0.1384860724210739,0.17548632621765137,0.0
13703.0,567.0,0.27000531554222107,0.25451555848121643,0.23756331205368042,0.2379157692193985,2.0
14980.0,581.0,0.17204523086547852,0.18536566197872162,0.3340613842010498,0.30852773785591125,3.0
17027.0,605.0,0.1458672434091568,0.1588124781847,0.28403759002685547,0.4112827181816101,3.0
2668.0,136.0,0.17939826846122742,0.1778169572353363,0.30610933899879456,0.3366754651069641,0.0
9850.0,490.0,0.23558570444583893,0.33202192187309265,0.24755090475082397,0.18484152853488922,2.0
8423.0,426.0,0.2867817282676697,0.3085229694843292,0.232924222946167,0.17177104949951172,1.0
2130.0,109.0,0.4192832410335541,0.32678428292274475,0.12687090039253235,0.12706159055233002,0.0
6066.0,307.0,0.24909862875938416,0.2515128254890442,0.26592808961868286,0.2334604561328888,1.0
5232.0,265.0,0.2137194275856018,0.33321812748908997,0.2233632653951645,0.22969911992549896,1.0
748.0,40.0,0.42042943835258484,0.3287152647972107,0.1111549511551857,0.13970041275024414,0.0
11569.0,524.0,0.2109689861536026,0.18729496002197266,0.3450586199760437,0.25667744874954224,2.0
10479.0,502.0,0.3078155517578125,0.26825857162475586,0.18800459802150726,0.23592126369476318,2.0
5729.0,290.0,0.4551980495452881,0.2994399666786194,0.13889983296394348,0.10646213591098785,1.0
15130.0,583.0,0.3664701282978058,0.2890148460865021,0.1843043714761734,0.16021062433719635,3.0
1627.0,84.0,0.33438840508461,0.3680790960788727,0.12378764152526855,0.1737448126077652,0.0
2132.0,109.0,0.38211092352867126,0.31717339158058167,0.1735640913248062,0.12715159356594086,0.0
6001.0,303.0,0.2520434260368347,0.3189125657081604,0.17088642716407776,0.2581575810909271,1.0
11838.0,530.0,0.2524322271347046,0.2423429936170578,0.22349251806735992,0.2817322611808777,2.0
14645.0,578.0,0.20809124410152435,0.2522822916507721,0.22216960787773132,0.3174568712711334,3.0
12857.0,550.0,0.3872780501842499,0.3553412854671478,0.15506678819656372,0.1023138239979744,2.0
12546.0,544.0,0.2995447516441345,0.2520866394042969,0.2679655849933624,0.18040305376052856,2.0
16504.0,600.0,0.4202553927898407,0.29130831360816956,0.15791095793247223,0.13052532076835632,3.0
10179.0,496.0,0.21580152213573456,0.24236474931240082,0.4355989694595337,0.1062348335981369,2.0
6951.0,351.0,0.18833783268928528,0.27370986342430115,0.3096674084663391,0.22828491032123566,1.0
2816.0,143.0,0.14619985222816467,0.22198525071144104,0.32221516966819763,0.30959972739219666,0.0
9864.0,490.0,0.32579076290130615,0.3691004812717438,0.208851620554924,0.09625712782144547,2.0
14534.0,577.0,0.18048341572284698,0.2509678602218628,0.20709338784217834,0.3614552915096283,3.0
21.0,1.0,0.3509851098060608,0.33587008714675903,0.14166191220283508,0.1714828461408615,0.0
5349.0,271.0,0.26959002017974854,0.30140912532806396,0.21406704187393188,0.21493379771709442,1.0
