clip_id,video_id,p1,p2,p3,p4
21700.0,514.0,0.10194318741559982,0.7216521501541138,0.08976027369499207,0.08664437383413315
15397.0,344.0,0.20588040351867676,0.41996923089027405,0.23991328477859497,0.134237140417099
2552.0,49.0,0.4646506607532501,0.29609814286231995,0.0679030492901802,0.1713481992483139
11821.0,257.0,0.14997872710227966,0.6690225601196289,0.12140630930662155,0.05959240347146988
8274.0,178.0,0.8647655248641968,0.09697110950946808,0.03616584837436676,0.002097479999065399
7169.0,158.0,0.5626824498176575,0.22402504086494446,0.11406659334897995,0.09922590106725693
20183.0,475.0,0.13757018744945526,0.7943985462188721,0.0518924817442894,0.0161388348788023
2655.0,51.0,0.9057563543319702,0.07528891414403915,0.00456090085208416,0.014393775723874569
13707.0,303.0,0.2050693929195404,0.7094049453735352,0.07446413487195969,0.011061548255383968
704.0,11.0,0.530464231967926,0.1807193011045456,0.25502175092697144,0.03379475325345993
969.0,14.0,0.8953476548194885,0.0965023785829544,0.0047391667030751705,0.003410771954804659
1642.0,26.0,0.7800371050834656,0.20362871885299683,0.007734494749456644,0.008599651046097279
15790.0,352.0,0.1366535723209381,0.712996244430542,0.06541493535041809,0.08493522554636002
2899.0,56.0,0.9628420472145081,0.03248339518904686,0.003280453849583864,0.0013941893121227622
4660.0,89.0,0.35174646973609924,0.463217169046402,0.055938977748155594,0.12909741699695587
18425.0,424.0,0.15906234085559845,0.5141167044639587,0.13055285811424255,0.19626812636852264
21341.0,504.0,0.08861716091632843,0.3346914052963257,0.5235404372215271,0.05315098166465759
4681.0,89.0,0.34480997920036316,0.4471658766269684,0.052302371710538864,0.1557217836380005
15019.0,329.0,0.17764057219028473,0.3997618854045868,0.28954535722732544,0.13305220007896423
5048.0,99.0,0.8242183327674866,0.14939649403095245,0.01857554167509079,0.007809669245034456
13370.0,296.0,0.16094347834587097,0.7188918590545654,0.09761205315589905,0.022552641108632088
17937.0,416.0,0.13189050555229187,0.5208014249801636,0.3257216215133667,0.021586451679468155
16825.0,382.0,0.3885919451713562,0.5206607580184937,0.042054418474435806,0.04869287833571434
3513.0,65.0,0.16480402648448944,0.5912702083587646,0.16143149137496948,0.08249425888061523
85.0,0.0,0.3955085575580597,0.14720244705677032,0.43695399165153503,0.020335020497441292
8955.0,196.0,0.7221050262451172,0.23274609446525574,0.03923104703426361,0.005917895119637251
10816.0,230.0,0.8601549863815308,0.08589368313550949,0.033188652247190475,0.02076268568634987
608.0,10.0,0.43604713678359985,0.455056756734848,0.0409802682697773,0.06791580468416214
16373.0,370.0,0.7592161297798157,0.21616239845752716,0.010082080028951168,0.014539407566189766
11596.0,248.0,0.2610870897769928,0.6471946835517883,0.034873515367507935,0.056844715029001236
12562.0,273.0,0.2976960241794586,0.6083918809890747,0.01576787233352661,0.07814417034387589
17254.0,395.0,0.1598423570394516,0.6909300684928894,0.1132589653134346,0.03596857935190201
17986.0,416.0,0.21213915944099426,0.6334065198898315,0.09251074492931366,0.06194351613521576
19993.0,472.0,0.10301604866981506,0.6736714243888855,0.08201543986797333,0.1412970870733261
24342.0,595.0,0.4638679325580597,0.254818320274353,0.17341995239257812,0.10789380967617035
24421.0,595.0,0.19803424179553986,0.437629759311676,0.1481212079524994,0.2162148803472519
20405.0,481.0,0.07347098737955093,0.8500630259513855,0.03704212233424187,0.03942383825778961
2025.0,36.0,0.9660094976425171,0.026441890746355057,0.004984046332538128,0.002564569003880024
3564.0,68.0,0.9308525919914246,0.05904899910092354,0.008205344900488853,0.0018930905498564243
22374.0,536.0,0.6236344575881958,0.15046581625938416,0.1623794585466385,0.06352028995752335
4353.0,83.0,0.776203453540802,0.15341968834400177,0.032935306429862976,0.03744157776236534
10533.0,226.0,0.34516453742980957,0.3271138370037079,0.29607126116752625,0.031650327146053314
1244.0,18.0,0.8157360553741455,0.14840346574783325,0.014275126159191132,0.021585354581475258
3751.0,72.0,0.949781596660614,0.035190097987651825,0.003508223220705986,0.011520097963511944
17497.0,405.0,0.3018620014190674,0.663933277130127,0.019682627171278,0.014522024430334568
20691.0,489.0,0.512468159198761,0.34813186526298523,0.10800036787986755,0.03139960765838623
4869.0,96.0,0.8721051216125488,0.11389786750078201,0.0070456028915941715,0.006951456423848867
6006.0,129.0,0.8347457647323608,0.07676652818918228,0.04677792638540268,0.04170981049537659
11347.0,243.0,0.5180981159210205,0.3470920920372009,0.08440966159105301,0.05040016397833824
21952.0,523.0,0.16199001669883728,0.3665786683559418,0.406381219625473,0.06505012512207031
12788.0,279.0,0.04289684072136879,0.2183816283941269,0.6204234957695007,0.1182980015873909
20890.0,494.0,0.1616828888654709,0.783944308757782,0.0392005480825901,0.015172241255640984
4799.0,92.0,0.6886816024780273,0.12427491694688797,0.08230479806661606,0.10473869740962982
20190.0,475.0,0.08064203709363937,0.8947392106056213,0.009468082338571548,0.015150650404393673
19422.0,460.0,0.14393684267997742,0.5006998777389526,0.13323308527469635,0.2221301794052124
11567.0,248.0,0.4541081488132477,0.4592398703098297,0.06631676107645035,0.020335117354989052
4672.0,89.0,0.37486252188682556,0.37217220664024353,0.10889548808336258,0.14406977593898773
19346.0,458.0,0.8116499781608582,0.15680739283561707,0.026949400082230568,0.004593166522681713
21989.0,523.0,0.06965955346822739,0.1371564269065857,0.678919792175293,0.11426420509815216
13934.0,306.0,0.2544759511947632,0.19060218334197998,0.48135116696357727,0.07357066124677658
24535.0,598.0,0.7739917635917664,0.11205600947141647,0.020341236144304276,0.09361092746257782
22559.0,541.0,0.26485195755958557,0.35277509689331055,0.22269877791404724,0.15967419743537903
14391.0,315.0,0.40555766224861145,0.3354625701904297,0.20947134494781494,0.04950839281082153
16532.0,372.0,0.4046047329902649,0.42976129055023193,0.06131880730390549,0.1043151393532753
17319.0,395.0,0.18644094467163086,0.49385055899620056,0.20054516196250916,0.11916332691907883
5027.0,99.0,0.949051558971405,0.02706284262239933,0.003338197711855173,0.020547380670905113
7659.0,165.0,0.5338442325592041,0.33722859621047974,0.08527670800685883,0.04365045204758644
19280.0,458.0,0.6627559661865234,0.2491247057914734,0.06772053241729736,0.020398730412125587
21482.0,509.0,0.12263982743024826,0.34845849871635437,0.4860565960407257,0.04284503683447838
8547.0,182.0,0.6144403219223022,0.23904356360435486,0.060730528086423874,0.08578561246395111
20983.0,499.0,0.45061764121055603,0.11844594031572342,0.401883602142334,0.02905280329287052
13383.0,296.0,0.08742614835500717,0.7387436628341675,0.14506909251213074,0.02876109629869461
8450.0,181.0,0.687864363193512,0.2982822358608246,0.006961103994399309,0.006892209406942129
8948.0,196.0,0.5880928635597229,0.24940074980258942,0.14473794400691986,0.017768461257219315
7776.0,171.0,0.6955304741859436,0.2505005896091461,0.036920711398124695,0.017048213630914688
17007.0,388.0,0.38327768445014954,0.43928107619285583,0.08707887679338455,0.09036242216825485
16216.0,363.0,0.22767747938632965,0.7531459927558899,0.015922294929623604,0.0032542082481086254
25076.0,614.0,0.08634383231401443,0.3434586822986603,0.10577033460140228,0.46442711353302
17138.0,392.0,0.6131983399391174,0.21398256719112396,0.15686233341693878,0.015956725925207138
17251.0,395.0,0.17860116064548492,0.5967001914978027,0.06353966146707535,0.1611589938402176
22951.0,550.0,0.47534242272377014,0.29499128460884094,0.17100320756435394,0.05866311863064766
23600.0,564.0,0.10886364430189133,0.38590192794799805,0.4946840703487396,0.010550306178629398
18870.0,435.0,0.5502548217773438,0.3607903718948364,0.06502850353717804,0.02392633445560932
10500.0,225.0,0.4726771116256714,0.4253697693347931,0.05838274955749512,0.04357030987739563
5904.0,128.0,0.6639822125434875,0.2530941367149353,0.03133223578333855,0.0515914224088192
13071.0,290.0,0.49117183685302734,0.38038089871406555,0.09124519675970078,0.037202056497335434
18737.0,433.0,0.27156490087509155,0.6241204738616943,0.06475561857223511,0.039558980613946915
25001.0,612.0,0.25150907039642334,0.15418894588947296,0.21576963365077972,0.378532350063324
9092.0,197.0,0.48629289865493774,0.4688580334186554,0.028026007115840912,0.016823038458824158
21214.0,503.0,0.10484044253826141,0.12738202512264252,0.5563952922821045,0.21138229966163635
14488.0,317.0,0.2379535287618637,0.684114933013916,0.042138054966926575,0.0357934944331646
3813.0,72.0,0.8958422541618347,0.031007006764411926,0.06909766048192978,0.00405301246792078
15871.0,353.0,0.1198025643825531,0.7534784078598022,0.08628954738378525,0.040429454296827316
14266.0,311.0,0.29122474789619446,0.5849781632423401,0.09812194854021072,0.025675112381577492
17590.0,406.0,0.2637888491153717,0.5895832180976868,0.058167096227407455,0.08846083283424377
8082.0,175.0,0.3990788459777832,0.3200865685939789,0.08567313849925995,0.19516143202781677
24538.0,598.0,0.6885771155357361,0.21693949401378632,0.02978329174220562,0.06470009684562683
8396.0,181.0,0.6835635900497437,0.20632565021514893,0.03812769427895546,0.07198311388492584
20241.0,476.0,0.27421703934669495,0.5727770328521729,0.1116102859377861,0.041395723819732666
18131.0,418.0,0.3584462106227875,0.6165483593940735,0.01578667387366295,0.009218760766088963
5696.0,121.0,0.274961918592453,0.5324888825416565,0.1537557989358902,0.0387934111058712
4064.0,77.0,0.7020294070243835,0.10489737242460251,0.01074080727994442,0.18233245611190796
9461.0,205.0,0.7537814378738403,0.14526434242725372,0.0817510262131691,0.019203146919608116
12711.0,278.0,0.13774782419204712,0.8140684366226196,0.023326408118009567,0.024857332929968834
433.0,7.0,0.5744120478630066,0.33766406774520874,0.06215235963463783,0.0257714930921793
22880.0,549.0,0.05324281379580498,0.3857048451900482,0.49464935064315796,0.06640291959047318
2223.0,42.0,0.3561805784702301,0.4316805899143219,0.1939283162355423,0.018210504204034805
1966.0,35.0,0.3581944704055786,0.5219733715057373,0.023806128650903702,0.09602603316307068
21850.0,517.0,0.07713337242603302,0.22857588529586792,0.5978835225105286,0.09640729427337646
7177.0,158.0,0.5401780605316162,0.4130929708480835,0.010227020829916,0.0365019254386425
25280.0,616.0,0.3727878928184509,0.4546915590763092,0.04905432090163231,0.12346626073122025
16557.0,372.0,0.04317936673760414,0.8855847716331482,0.05363158509135246,0.017604263499379158
20520.0,487.0,0.0465020015835762,0.38195541501045227,0.47780829668045044,0.0937342569231987
11933.0,258.0,0.3807514011859894,0.4210028052330017,0.0794387012720108,0.11880709230899811
3582.0,68.0,0.8639217615127563,0.12491002678871155,0.004804343916475773,0.006363792810589075
20942.0,495.0,0.768264889717102,0.1442500799894333,0.03636912629008293,0.051115892827510834
4947.0,96.0,0.701117992401123,0.2762540876865387,0.013543748296797276,0.009084152989089489
16278.0,368.0,0.4830026924610138,0.4170364737510681,0.017891665920615196,0.08206915110349655
9047.0,197.0,0.3636394143104553,0.5161377191543579,0.04931563511490822,0.07090723514556885
10409.0,224.0,0.9172552227973938,0.06477002799510956,0.011275331489741802,0.006699364632368088
3646.0,70.0,0.5858122110366821,0.3489660918712616,0.028478607535362244,0.03674303740262985
21817.0,517.0,0.14472180604934692,0.45158010721206665,0.30297476053237915,0.10072332620620728
7155.0,158.0,0.47307780385017395,0.38866761326789856,0.05828094482421875,0.07997367531061172
5462.0,117.0,0.7346057295799255,0.19428008794784546,0.0549917109310627,0.01612255536019802
10962.0,236.0,0.03243669867515564,0.9434953927993774,0.015589289367198944,0.00847860798239708
11455.0,245.0,0.33100977540016174,0.4988928437232971,0.07992260158061981,0.09017468988895416
9767.0,210.0,0.4055977761745453,0.5342264175415039,0.025799008086323738,0.034376852214336395
12248.0,267.0,0.45405635237693787,0.474715918302536,0.020991789177060127,0.05023595690727234
5226.0,108.0,0.48757460713386536,0.49789702892303467,0.002396207768470049,0.012132130563259125
24028.0,582.0,0.25888383388519287,0.31718337535858154,0.06233956664800644,0.36159324645996094
18053.0,417.0,0.4982258677482605,0.36650338768959045,0.07203399389982224,0.06323680281639099
18332.0,423.0,0.590589165687561,0.30246874690055847,0.08749999850988388,0.019442139193415642
15477.0,344.0,0.07860144227743149,0.7662757635116577,0.1460510790348053,0.009071702137589455
19383.0,460.0,0.2866080403327942,0.4431685507297516,0.21540479362010956,0.05481865629553795
1227.0,18.0,0.8262463212013245,0.11903069913387299,0.0341891385614872,0.020533794537186623
21525.0,510.0,0.06847361475229263,0.3119267523288727,0.56621253490448,0.0533871091902256
4362.0,83.0,0.6747745275497437,0.14351652562618256,0.057447876781225204,0.12426109611988068
13849.0,305.0,0.8648812770843506,0.054547276347875595,0.006599124986678362,0.07397225499153137
23243.0,557.0,0.03816239535808563,0.1400478333234787,0.7965423464775085,0.025247415527701378
10051.0,214.0,0.7667792439460754,0.20289255678653717,0.021511295810341835,0.008816871792078018
14588.0,318.0,0.29455554485321045,0.45927849411964417,0.19849123060703278,0.04767465218901634
6289.0,137.0,0.868119478225708,0.12043795734643936,0.005040434189140797,0.006402112077921629
25128.0,615.0,0.2237343043088913,0.4520637094974518,0.16720397770404816,0.156997948884964
9942.0,213.0,0.12962359189987183,0.33070728182792664,0.4934053421020508,0.046263743191957474
6407.0,140.0,0.4297247529029846,0.5002464056015015,0.0562657006084919,0.013763093389570713
1257.0,18.0,0.7134901285171509,0.21129345893859863,0.06105855852365494,0.014157917350530624
19130.0,448.0,0.9163240790367126,0.05241495370864868,0.016960598528385162,0.014300349168479443
1354.0,20.0,0.45017752051353455,0.47903773188591003,0.03704173490405083,0.03374297544360161
16962.0,388.0,0.45246240496635437,0.4344448745250702,0.055521104484796524,0.057571664452552795
20029.0,473.0,0.28601545095443726,0.5737858414649963,0.07767969369888306,0.06251901388168335
4598.0,88.0,0.4187910854816437,0.4619695842266083,0.07188872992992401,0.04735061153769493
19379.0,460.0,0.12090972065925598,0.6766568422317505,0.1564953625202179,0.045938123017549515
6955.0,152.0,0.7000735998153687,0.10727624595165253,0.09515180438756943,0.09749841690063477
7095.0,156.0,0.871630072593689,0.12051425874233246,0.0018712118035182357,0.005984401796013117
23828.0,580.0,0.2663940489292145,0.3075772821903229,0.06504137814044952,0.36098724603652954
16593.0,373.0,0.13820216059684753,0.6682306528091431,0.035142239183187485,0.15842494368553162
16672.0,374.0,0.018987517803907394,0.3335164487361908,0.636588990688324,0.010906977578997612
1248.0,18.0,0.7402935028076172,0.22159090638160706,0.013700929470360279,0.02441457100212574
19675.0,466.0,0.23763933777809143,0.5671113729476929,0.15381230413913727,0.04143695533275604
11241.0,239.0,0.262034147977829,0.572178065776825,0.06347738951444626,0.10231040418148041
19191.0,448.0,0.4152706265449524,0.5024973154067993,0.024409189820289612,0.057822905480861664
10194.0,221.0,0.33541908860206604,0.6266893744468689,0.03038816526532173,0.007503375876694918
4099.0,77.0,0.6252942681312561,0.25808942317962646,0.032271161675453186,0.08434518426656723
11082.0,237.0,0.32389965653419495,0.6229209303855896,0.0262040626257658,0.026975294575095177
25130.0,615.0,0.19573085010051727,0.2929355204105377,0.24834536015987396,0.26298829913139343
14832.0,322.0,0.30719321966171265,0.3873412013053894,0.19055655598640442,0.11490904539823532
25149.0,615.0,0.4258117973804474,0.3410155177116394,0.06662025302648544,0.16655252873897552
8658.0,190.0,0.8519889116287231,0.09483395516872406,0.032798588275909424,0.020378516986966133
25200.0,615.0,0.15368834137916565,0.2534913718700409,0.5033912658691406,0.08942897617816925
2684.0,51.0,0.5893385410308838,0.3083437383174896,0.07161583006381989,0.030701959505677223
15100.0,329.0,0.1996842622756958,0.4897668957710266,0.2884584069252014,0.02209041826426983
14940.0,327.0,0.1049543246626854,0.7358022928237915,0.10395105183124542,0.05529237538576126
24178.0,587.0,0.6523777842521667,0.24768711626529694,0.011529969982802868,0.08840518444776535
18102.0,417.0,0.2750778794288635,0.5871675610542297,0.06276421993970871,0.07499035447835922
885.0,12.0,0.8744217753410339,0.09476564824581146,0.01996348798274994,0.010849111713469028
14723.0,320.0,0.2000519335269928,0.71645188331604,0.05789951980113983,0.02559659071266651
5400.0,117.0,0.8286782503128052,0.08635638654232025,0.03652353584766388,0.04844183102250099
8906.0,193.0,0.2641984522342682,0.6080375909805298,0.05284591391682625,0.07491803914308548
10986.0,236.0,0.16109919548034668,0.7504775524139404,0.05613819509744644,0.03228497877717018
22569.0,542.0,0.2728790044784546,0.42678236961364746,0.2734912931919098,0.02684735506772995
16215.0,363.0,0.1281595230102539,0.7540174722671509,0.06500899791717529,0.05281398817896843
7743.0,168.0,0.5032218098640442,0.20399723947048187,0.08123898506164551,0.21154195070266724
14792.0,321.0,0.02625114843249321,0.5177995562553406,0.44353213906288147,0.012417170219123363
9055.0,197.0,0.42315006256103516,0.5101093649864197,0.015921663492918015,0.05081887170672417
6808.0,149.0,0.8790512681007385,0.07659810036420822,0.015770655125379562,0.028579946607351303
19490.0,462.0,0.0943332314491272,0.38267648220062256,0.4736888110637665,0.049301519989967346
10817.0,230.0,0.5952529311180115,0.30785271525382996,0.07531008124351501,0.021584268659353256
20033.0,473.0,0.17965948581695557,0.7263420224189758,0.04850652813911438,0.045491933822631836
19580.0,463.0,0.5676847696304321,0.24389219284057617,0.0852537527680397,0.103169284760952
5011.0,99.0,0.8001198172569275,0.1397206336259842,0.03621615096926689,0.023943472653627396
23200.0,555.0,0.1504443734884262,0.3186473846435547,0.4656435549259186,0.06526463478803635
311.0,4.0,0.9261651039123535,0.03503476455807686,0.017162077128887177,0.021638071164488792
14670.0,318.0,0.37314531207084656,0.5483763813972473,0.02985089272260666,0.04862740635871887
17426.0,405.0,0.24370945990085602,0.6960373520851135,0.0366966612637043,0.02355649694800377
1491.0,21.0,0.7939832210540771,0.10160735249519348,0.07225315272808075,0.03215637803077698
15576.0,347.0,0.28297948837280273,0.6281286478042603,0.06182083487510681,0.027071107178926468
10579.0,226.0,0.4437052607536316,0.26653769612312317,0.23583358526229858,0.05392345041036606
11099.0,237.0,0.24894024431705475,0.6084051728248596,0.0853230431675911,0.05733153596520424
7170.0,158.0,0.631443202495575,0.20984065532684326,0.047116246074438095,0.1115998923778534
12558.0,272.0,0.7003054022789001,0.259939044713974,0.016796136274933815,0.02295936457812786
16366.0,370.0,0.4719351828098297,0.3463928699493408,0.07963444292545319,0.10203749686479568
14820.0,322.0,0.329204797744751,0.39255931973457336,0.17675800621509552,0.10147785395383835
4645.0,89.0,0.17958411574363708,0.26734110713005066,0.3124610483646393,0.24061374366283417
11031.0,236.0,0.17705126106739044,0.6743059158325195,0.07864552736282349,0.06999725848436356
5486.0,118.0,0.8345541954040527,0.11690302193164825,0.028121942654252052,0.02042083442211151
