clip_id,video_id,p1,p2,p3,p4,labels
12830.0,549.0,0.1983364373445511,0.24192044138908386,0.26053905487060547,0.299204021692276,2.0
11563.0,524.0,0.257718026638031,0.2596948444843292,0.25954872369766235,0.22303839027881622,2.0
8789.0,444.0,0.2896883487701416,0.2613009214401245,0.2227000594139099,0.22631068527698517,1.0
9035.0,457.0,0.17899996042251587,0.3023163080215454,0.3114841878414154,0.20719951391220093,1.0
8719.0,440.0,0.24257919192314148,0.2803718149662018,0.2221294790506363,0.25491952896118164,1.0
14854.0,580.0,0.26067718863487244,0.24158185720443726,0.1926184445619583,0.3051224946975708,3.0
5575.0,282.0,0.2806470990180969,0.28572767972946167,0.20025764405727386,0.23336762189865112,1.0
11272.0,518.0,0.2758510112762451,0.21335530281066895,0.33562061190605164,0.1751730889081955,2.0
1719.0,88.0,0.2990947365760803,0.27722519636154175,0.21387839317321777,0.20980170369148254,0.0
6368.0,322.0,0.2665828764438629,0.259890615940094,0.21112821996212006,0.26239824295043945,1.0
18376.0,618.0,0.21783438324928284,0.23795785009860992,0.191214919090271,0.35299283266067505,3.0
10176.0,496.0,0.27335458993911743,0.2712412476539612,0.3201121389865875,0.13529203832149506,2.0
14484.0,577.0,0.18152612447738647,0.22030742466449738,0.30924543738365173,0.2889210283756256,3.0
15890.0,594.0,0.22788560390472412,0.23887458443641663,0.26642054319381714,0.26681920886039734,3.0
2116.0,108.0,0.29173216223716736,0.2796843349933624,0.2543913722038269,0.1741921305656433,0.0
10098.0,495.0,0.3109397292137146,0.32079046964645386,0.22860297560691833,0.1396668255329132,2.0
4232.0,214.0,0.2992771565914154,0.27878156304359436,0.19126522541046143,0.23067604005336761,0.0
4374.0,221.0,0.2858618199825287,0.2564389705657959,0.2177554965019226,0.2399437576532364,0.0
1996.0,102.0,0.23811639845371246,0.2892889082431793,0.23121151328086853,0.24138318002223969,0.0
10497.0,503.0,0.20124542713165283,0.2292580008506775,0.2470879852771759,0.3224085569381714,2.0
8834.0,446.0,0.2839602530002594,0.2605952322483063,0.21986308693885803,0.2355814129114151,1.0
9152.0,463.0,0.2865998446941376,0.30674153566360474,0.22372061014175415,0.18293799459934235,1.0
11996.0,533.0,0.22158312797546387,0.26241153478622437,0.26929134130477905,0.2467140257358551,2.0
12241.0,538.0,0.23463396728038788,0.273526132106781,0.23145435750484467,0.2603854835033417,2.0
4932.0,249.0,0.32813307642936707,0.29537785053253174,0.21078534424304962,0.165703684091568,1.0
6072.0,307.0,0.2923194169998169,0.30244970321655273,0.19117552042007446,0.2140553593635559,1.0
14965.0,581.0,0.23637934029102325,0.23623734712600708,0.2186329960823059,0.30875036120414734,3.0
17729.0,612.0,0.19183313846588135,0.1967940628528595,0.24096786975860596,0.3704048693180084,3.0
5375.0,272.0,0.3442949950695038,0.29760509729385376,0.1713121235370636,0.18678776919841766,1.0
12211.0,537.0,0.22036874294281006,0.27590516209602356,0.293761670589447,0.20996442437171936,2.0
13197.0,557.0,0.18587298691272736,0.20674706995487213,0.36066606640815735,0.24671390652656555,2.0
1673.0,86.0,0.26716798543930054,0.2145979106426239,0.23894181847572327,0.2792922854423523,0.0
7421.0,374.0,0.20293676853179932,0.25574859976768494,0.3076338469982147,0.23368078470230103,1.0
2554.0,130.0,0.30385643243789673,0.29015037417411804,0.19683749973773956,0.20915564894676208,0.0
17161.0,606.0,0.25461578369140625,0.2436540424823761,0.27361398935317993,0.2281162142753601,3.0
13332.0,559.0,0.26003992557525635,0.2572251856327057,0.19017836451530457,0.2925565242767334,2.0
13399.0,561.0,0.36038580536842346,0.3027819097042084,0.1930752843618393,0.14375700056552887,2.0
9373.0,474.0,0.2460409551858902,0.2252872735261917,0.24919235706329346,0.27947938442230225,1.0
18029.0,615.0,0.22755730152130127,0.30360567569732666,0.2306576371192932,0.23817940056324005,3.0
15750.0,591.0,0.292490154504776,0.29911738634109497,0.16085360944271088,0.24753886461257935,3.0
9861.0,490.0,0.2359803318977356,0.2890416085720062,0.27176719903945923,0.20321089029312134,2.0
11179.0,516.0,0.24179396033287048,0.20493414998054504,0.30949029326438904,0.2437816560268402,2.0
8788.0,444.0,0.29233962297439575,0.29304343461990356,0.194447860121727,0.2201690673828125,1.0
2987.0,152.0,0.30159270763397217,0.2794780731201172,0.20252829790115356,0.2164008617401123,0.0
15546.0,587.0,0.3037516176700592,0.2847020626068115,0.1673177033662796,0.24422863125801086,3.0
8894.0,450.0,0.2579495310783386,0.2543283998966217,0.22033822536468506,0.2673838138580322,1.0
1826.0,94.0,0.23504120111465454,0.2340613454580307,0.23928287625312805,0.2916145622730255,0.0
967.0,51.0,0.3581569194793701,0.2937324643135071,0.20827902853488922,0.13983154296875,0.0
