clip_id,video_id,p1,p2,p3,p4,labels
11662.0,526.0,0.5,0.028397321701049805,0.0,0.4716026782989502,0.0,0.0,1.0
1630.0,84.0,0.5,0.0342026948928833,0.0,0.4657973051071167,1.0,1.0,1.0
16928.0,604.0,0.5,0.04976457357406616,0.0,0.45023542642593384,0.0,0.0,0.0
2334.0,119.0,0.5234185457229614,0.019208312034606934,0.0,0.45737314224243164,1.0,1.0,1.0
11763.0,528.0,0.5312927961349487,0.0496143102645874,0.0,0.41909289360046387,0.0,0.0,1.0
6032.0,305.0,0.5426540970802307,0.0,0.0,0.4573459029197693,0.0,1.0,1.0
7196.0,363.0,0.5,0.045619964599609375,0.0,0.4543800354003906,0.0,1.0,1.0
12774.0,548.0,0.5,0.035906970500946045,0.0,0.46409302949905396,0.0,0.0,1.0
17691.0,612.0,0.537791907787323,0.0,0.0,0.462208092212677,0.0,0.0,0.0
10695.0,507.0,0.5,0.08532053232192993,0.0,0.41467946767807007,0.0,0.0,1.0
10729.0,507.0,0.5,0.025039970874786377,0.0,0.4749600291252136,0.0,0.0,1.0
2863.0,146.0,0.5144352316856384,0.04574155807495117,0.0,0.4398232102394104,1.0,1.0,1.0
8428.0,426.0,0.5006818175315857,0.012910425662994385,0.0,0.4864077568054199,0.0,1.0,1.0
13009.0,553.0,0.504133939743042,0.07013267278671265,0.0,0.42573338747024536,0.0,0.0,1.0
5251.0,266.0,0.5,0.042142629623413086,0.0,0.4578573703765869,0.0,1.0,1.0
7484.0,378.0,0.5209155082702637,0.0,0.0,0.47908449172973633,0.0,1.0,1.0
6809.0,344.0,0.5,0.08011484146118164,0.0,0.41988515853881836,0.0,1.0,1.0
10637.0,506.0,0.5119082927703857,0.0,0.0,0.48809170722961426,0.0,0.0,1.0
7926.0,401.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0
18286.0,618.0,0.5002902746200562,0.06510841846466064,0.0,0.4346013069152832,0.0,0.0,0.0
16048.0,595.0,0.5,0.06016659736633301,0.0,0.439833402633667,0.0,0.0,0.0
3092.0,157.0,0.5,0.030420124530792236,0.0,0.46957987546920776,1.0,1.0,1.0
1208.0,63.0,0.5438529253005981,0.0,0.0,0.45614707469940186,1.0,1.0,1.0
12649.0,546.0,0.5,0.04033303260803223,0.0,0.4596669673919678,0.0,0.0,1.0
5479.0,277.0,0.5104848146438599,0.03489792346954346,0.0,0.4546172618865967,0.0,1.0,1.0
16803.0,603.0,0.5095563530921936,0.0448421835899353,0.0,0.4456014633178711,0.0,0.0,0.0
5199.0,263.0,0.5,0.004294335842132568,0.0,0.49570566415786743,0.0,1.0,1.0
10306.0,499.0,0.5280628800392151,0.034813880920410156,0.0,0.43712323904037476,0.0,0.0,1.0
